date,martin17_EP,M1_rn,M2_rn,M3_rn,M4_rn,cluster
2025-03-29,0.03806767119214693,-0.0026322111531218995,0.03806767119214693,-0.11981276035023336,4.621782744303098,0
2025-03-30,0.0396964422444335,-0.004398456339275436,0.0396964422444335,-0.21149503353740906,5.008244214538985,0
2025-03-31,0.04044407607676733,-0.008034079418887258,0.04044407607676733,-0.016665659283502953,4.781924913682559,0
2025-04-01,0.036448557982561997,-0.003942271074245093,0.036448557982561997,-0.1667597359976543,5.187445001011339,0
2025-04-03,0.03907554947275834,-0.005907602974209641,0.03907554947275834,-0.19100050114764353,4.90329119479359,0
2025-04-04,0.04088512793420872,-0.006150463187730937,0.04088512793420872,-0.11758037215978892,4.822157854279747,0
2025-04-05,0.042728291821975524,-0.00840561970491717,0.042728291821975524,-0.16309581348618135,4.558930745034566,0
2025-04-06,0.05254818108896725,-0.01447818963927451,0.05254818108896725,-0.0025644444021195177,3.8289565973665494,0
2025-04-07,0.05648866428021143,-0.013445636917719703,0.05648866428021143,-0.06353827438533367,4.012386206305198,0
2025-04-08,0.05026037421123209,-0.01030331419642802,0.05026037421123209,-0.12270918007306307,4.558627478229599,0
2025-04-09,0.05987759278929211,-0.019649164531281876,0.05987759278929211,-0.18545707198595604,4.272874955820574,0
2025-04-10,0.04018671426498957,-0.01850977890694444,0.04018671426498957,0.057965078270650526,3.956373112786022,0
2025-04-11,0.049894655629489304,-0.010279923884858419,0.049894655629489304,-0.1982884383548094,5.019920236544401,0
2025-04-12,0.05068024109068211,-0.0034792236077548083,0.05068024109068211,-0.1350066779493452,4.73264242902143,0
2025-04-13,0.05011842358384301,-0.005530071133196798,0.05011842358384301,-0.049120667390985605,4.835636929387612,0
2025-04-14,0.04800145946985354,-0.004801194605135353,0.04800145946985354,0.17561889026939792,4.388339483452974,0
2025-04-17,0.04048784092809947,-0.0055843175156006924,0.04048784092809947,-0.10769125177153942,5.3542477662784185,0
2025-04-19,0.03853743904068237,-0.0018210888842924988,0.03853743904068237,0.010785352176918058,5.295789691635113,0
2025-04-20,0.03778090352280575,-0.004292407511419516,0.03778090352280575,0.21445246268454307,4.689081991080805,0
