Returns,BP_NB6,BP_NB7,BP_NB8,BP_NB9,BP_NB10,BP_NB11,BP_NB12,BP_NB13,BP_NB14,BP_NB15
0.0300000000000009,0.14423896712391604,0.14660433060525652,0.1514190398321237,0.13566670688272012,0.12515352727090465,0.11408283274837601,0.11984945871035724,0.1450987315686062,0.13817883027279787,0.1245813155773663
0.0400000000000009,0.1422228676559141,0.1445781043578958,0.1492341001444865,0.13324388270427737,0.12265556800840814,0.11144771519378523,0.11725079462390263,0.14264161399872682,0.1357209008766011,0.12218697137800345
0.0500000000000009,0.13977975457591554,0.1421317631470141,0.14660773181922335,0.13030545588864337,0.11961025467337663,0.10822507932970812,0.11408129440099637,0.13969588647346257,0.13274717553852464,0.11929353803351893
0.0600000000000009,0.13699351599653153,0.1393544450599646,0.1436427418705207,0.126956337585917,0.11611822523768445,0.10451659005944366,0.11044462292107243,0.13638304085363065,0.12936897430928887,0.1160118380765434
0.0700000000000009,0.1339541798461944,0.13634163173131214,0.14044920599654487,0.12331037049364554,0.11228930831726504,0.10043371255676445,0.10645396605979222,0.13283305618609947,0.1257070514882538,0.1124620149449906
0.0800000000000009,0.13075582039051,0.13319288173166663,0.13714176860028462,0.11948689549110861,0.10823912418400186,0.0960941719109434,0.10222861762471304,0.12918070989538344,0.12188775747928168,0.10876955276588034
0.0900000000000009,0.1274945738400877,0.1300096820645413,0.1338370835002526,0.11560750756920662,0.1040858734807014,0.09161860841758385,0.09789075190664402,0.1255620969601934,0.11803941638879516,0.10506152429485893
0.1000000000000009,0.12426678534744275,0.12689344191827495,0.1306514240949133,0.11179303975720474,0.09994735201481142,0.08712746851479497,0.09356241979558763,0.12211139689838774,0.11428896347425617,0.10146311365756691
0.1100000000000009,0.12116741740341405,0.12394376943543828,0.12769863065653042,0.10816100065087896,0.09593841533744579,0.08273836453749538,0.08936298968004858,0.11895812070656991,0.11075909956694478,0.09809468581127899
0.120000000000001,0.11828857166943985,0.12125687129934329,0.12508820392431144,0.10482320878366053,0.09216863850939086,0.07856363791810281,0.08540678136270338,0.11622457355088264,0.10756566983877892,0.0950690932590247
0.130000000000001,0.11571823674945077,0.11892419694557449,0.12292369009400657,0.10188381906632388,0.08874036463722856,0.0747083276082827,0.0818010844227805,0.11402373409536311,0.10481548941378646,0.09248945531917245
0.140000000000001,0.11353926094157617,0.11703132635936087,0.12130135596609579,0.09943773962968931,0.08574714052805975,0.07126854200035526,0.07864455939200123,0.11245754875403839,0.1026046139260097,0.09044740794303643
0.150000000000001,0.1118285120062155,0.1156570603557304,0.12030910529074533,0.09756937319312042,0.08327247413982479,0.06833016626119151,0.07602595714751677,0.11161557307934254,0.10101697994287931,0.08902174467949042
