Returns,Q_mean,P_NB6,P_NB7,P_NB8,P_NB9,P_NB10,P_NB11,P_NB12,P_NB13,P_NB14,P_NB15
0.0100000000000008,5.05627801400733,2.9709883260157266,2.758973247257374,2.988263471789117,3.1740371250447845,3.0811624014906047,2.9456870394603896,3.295453714814163,3.433302348952398,3.2662601841829146,3.2277638003802647
0.0200000000000009,4.816042678244238,2.940466997482838,2.7722945626554387,3.0137756171251957,3.1745906802185426,3.0033526077918817,2.947656438155335,3.3045389395972413,3.326521077301998,3.1872152620516205,3.227347429890931
0.0300000000000009,4.490918612813006,2.9018661159857575,2.7799743053065966,3.0275353189541203,3.1608036959062487,2.91488542952027,2.9401439137259944,3.2968978006756977,3.2012244909797873,3.093000315103566,3.2119795696606244
0.0400000000000009,4.102658727515655,2.8551856815244823,2.7820124752108493,3.0295425772758913,3.132676172107906,2.8173709075495412,2.9230229030225954,3.2725302980495314,3.0603777550921234,2.985639919458081,3.181475063560873
0.0500000000000009,3.686527956042497,2.8004256940990153,2.7784090723681962,3.019797392090508,3.0902081088235116,2.7124190827534647,2.896166842895367,3.231436431718742,2.906946034745366,2.8671586512344955,3.135648755463202
0.0600000000000009,3.2697783670430303,2.737586153709355,2.7691640967786375,2.9982997633979718,3.0333995060530663,2.6016399960058156,2.8594491701945377,3.1736162016833314,2.743894495045874,2.7395810865521404,3.0743154892391393
0.0700000000000009,2.8683359146791663,2.666667060355501,2.754277548442174,2.965049691198281,2.9622503637965707,2.4866436881803646,2.8127433217703346,3.0990696079432976,2.5741883011000075,2.6049318015303498,2.997290108760212
0.0800000000000009,2.493672790649022,2.587668414037454,2.7337494273588034,2.9200471754914363,2.876760682054024,2.3690402001508843,2.7559227344729877,3.0077966504986406,2.4007926180141252,2.4652353722884515,2.904387457897944
0.0900000000000009,2.152814292443816,2.500590214755214,2.7075797335285277,2.8632922162774377,2.776930460825427,2.250439572791146,2.6888608451527234,2.899797329349363,2.2266726108945876,2.322516374945777,2.7954223805238634
0.1000000000000009,1.8489642364763197,2.405432462508781,2.6757684669513466,2.7947848135562854,2.662759700110779,2.132451846974923,2.6114310906597717,2.7750716444954624,2.0547934448477543,2.178799385621658,2.6702097205094955
0.1100000000000009,1.582295316006163,2.302195157298154,2.6383156276272595,2.7145249673279794,2.5342483999100813,2.0166870635759864,2.523506907844359,2.6336195959369384,1.8881202849799832,2.036108980435426,2.5285643217263667
0.120000000000001,1.3509923643014201,2.1908782991233333,2.5952212155562666,2.6225126775925194,2.3913965602233302,1.9047552634681082,2.4249617335567137,2.4754411836737917,1.729618296397634,1.8964697355064113,2.370301028046004
0.130000000000001,1.1521126212941306,2.07148188798432,2.5464852307383685,2.5187479443499052,2.2342041810505293,1.7982664875250618,2.315669004647066,2.3005364077060237,1.5822526442070681,1.7619062269539458,2.195234683339934
0.140000000000001,0.9821912269515971,1.9440059238811136,2.492107673173564,2.403230767600138,2.0626712623916785,1.6988307766206183,2.1955021579656426,2.1089052680336327,1.4489884935146442,1.6344430308973596,2.0031801314796835
0.150000000000001,0.8376697908208425,1.808450406813715,2.4320885428618553,2.2759611473432164,1.876797804246777,1.6080581716285505,2.064334630362674,1.9005477646566207,1.332791009426722,1.5161047234559843,1.7939522163367785
0.160000000000001,0.715138573285657,1.6648153367821223,2.3664278398032392,2.1369390835791413,1.6765838066158247,1.5275587134226298,1.9220398586883842,1.675463897574985,1.2366253570496601,1.4089158807491513,1.567365781782744
