Returns,Q_mean,P_NB6,P_NB7,P_NB8,P_NB9,P_NB10,P_NB11,P_NB12,P_NB13,P_NB14,P_NB15
-0.0499999999999991,3.4261237335492374,2.5033472284098237,2.168438073179835,2.23233428965923,2.4566957179093603,2.7139306559358567,2.334365096224932,2.486143687058213,2.995670657508216,2.8149484450520843,2.5041402476428223
-0.0399999999999991,3.6721697311546935,2.5116508777181226,2.198327771336644,2.293221543506432,2.5095600493661436,2.7171432177438235,2.3690729928732908,2.5535915719013316,3.0230397331470558,2.8386665090499403,2.5564610381731097
-0.0299999999999991,3.8670809467220333,2.5152625621384086,2.224943195233994,2.3472677718734496,2.554091907800143,2.7091763079169255,2.3986514559994707,2.6113336319495937,3.0303948667779634,2.8472214531188422,2.6006664472871166
-0.0199999999999991,4.01054426515531,2.514182281670684,2.248284344871885,2.39447297476028,2.5902912932113566,2.6908099464617545,2.423038988967191,2.659369867202998,3.019177704051044,2.8415992066431572,2.6366667043070238
-0.0099999999999991,4.091659632768503,2.5084100363149475,2.2683512202503175,2.434837152166927,2.6181582055997845,2.662824153384904,2.442174095140172,2.697700277661546,2.9908298906164035,2.822785699007251,2.6643720385550127
8.881784197001252e-16,4.100418049712869,2.497945826071199,2.285143821369292,2.468360304093388,2.6376926449654285,2.62599894869297,2.455995277882133,2.7263248633252366,2.946793072124144,2.791766859595489,2.683692679353266
0.0100000000000008,4.039650048369682,2.4827896509394387,2.2986621482288063,2.4950424305396637,2.6488946113082874,2.5811143523925457,2.464441040556794,2.7452436241940714,2.8885088942243726,2.7495286177922376,2.694538856023965
0.0200000000000009,3.9171923708856635,2.462941510919668,2.3089062008288628,2.514883531505754,2.6517641046283615,2.5289503844902237,2.467449886527876,2.754456560268049,2.8174190025671906,2.697056902981864,2.6968207978892917
0.0300000000000009,3.7437049929633286,2.4384014060118853,2.3158759791694603,2.527883606991658,2.64630112492565,2.4702870649926,2.4649603191590965,2.75396367154717,2.7349650428027044,2.635337644548733,2.6904487342714285
0.0400000000000009,3.5291814729435655,2.4091693362160904,2.319571483250599,2.5340426569973777,2.6325056722001534,2.405904413906269,2.456910841814178,2.743764958031433,2.642588660581018,2.565356771877213,2.675332894492556
0.0500000000000009,3.2875847509572607,2.3752453015322845,2.319992713072279,2.533360681522912,2.610377746451873,2.336582451237823,2.4432399578568385,2.723860419720841,2.541731501552238,2.488100214351668,2.6513835078748573
0.0600000000000009,3.0312359815957053,2.336629301960467,2.3171396686345007,2.5258376805682605,2.5799173476808064,2.263101196993857,2.4238861706507997,2.6942500566153917,2.433835211366466,2.4045539013564654,2.618510803740515
0.0700000000000009,2.7696816061873952,2.2933213375006383,2.311012349937263,2.5114736541334244,2.541124475886955,2.186240671180966,2.39878798355978,2.6549338687150854,2.3203414356738064,2.315703762275971,2.5766250114117097
0.0800000000000009,2.5110065169770777,2.2453214081527975,2.301610756980567,2.4902686022184026,2.4939991310703196,2.106780893805743,2.367883899947499,2.6059118560199215,2.2026918201243664,2.222535726494551,2.5256363602106235
0.0900000000000009,2.2615118991942404,2.1926295139169456,2.2889348897644117,2.462222524823196,2.438541313230898,2.0255018848747826,2.3311124231776783,2.5471840185299026,2.0823280103682476,2.1260357233965723,2.465455079459439
0.1000000000000009,2.02554852329317,2.1352456547930814,2.2729847482887977,2.427335421947803,2.374751022368692,1.9431836643946783,2.288412056614037,2.4787503562450257,1.9606916520555566,2.0271896823664,2.395991398480337
0.1100000000000009,1.8057180651324778,2.073169830781206,2.253760332553725,2.385607293592226,2.302628258483701,1.8606062523720246,2.2397213036202945,2.4006108691652916,1.8392243908363972,1.9269835327884022,2.3171555465954996
0.120000000000001,1.6034305498129062,2.006402041881318,2.2312616425591942,2.3370381397564626,2.222173021575925,1.7785496688134155,2.1849786675601703,2.3127655572907,1.719367872360872,1.8264032040469418,2.228857753127108
0.130000000000001,1.418999075926042,1.9349422880934195,2.205488678305204,2.2816279604405136,2.133385311645364,1.6977939337254464,2.124122651797386,2.2152144206212525,1.6025637422790888,1.7264346255263878,2.1310082473973466
0.140000000000001,1.253464448074307,1.858790569417509,2.176441439791756,2.21937675564438,2.0362651286920177,1.6191190671147095,2.0570917596956604,2.107957459156949,1.4902536462411509,1.6280637266111062,2.023517258728395
0.150000000000001,1.1052830646353855,1.7779468858535876,2.144119927018848,2.150284525368061,1.9308124727158869,1.5433050889878004,1.9838244946187134,1.990994672897789,1.3838792298971625,1.532276436685463,1.906295016442437
0.160000000000001,0.9735598132151152,1.692411237401654,2.1085241399864825,2.0743512696115567,1.8170273437169713,1.4711320193513129,1.9042593599302655,1.8643260618437705,1.2848821388972274,1.4400586851338237,1.779251749861653
0.170000000000001,0.8568251502228903,1.6021836240617089,2.0696540786946573,1.9915769883748664,1.6949097416952703,1.4033798782118396,1.818334858994036,1.7279516259948962,1.1947040188914513,1.3523964013405554,1.642297688308225
0.180000000000001,0.7538525921312431,1.5072640458337523,2.0275097431433737,1.9019616816579916,1.5644596666507848,1.3408286855759768,1.7259894951737447,1.5818713653511653,1.114786515529938,1.2702755146900233,1.4953430611043357
